id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
14894,2,3,1,2,0,4,2,0.25,2,1,0.5,6,1,0,6,0,1,0.5,14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,0.5,1,2,6,0.17,9,10,7,8,12,25,8,N
14895,3,5,0,1,0,8,3,0.27,4,1,0.33,10,1,0,10,0,3,1,12.67,10,1267.11,0.04,31,0.1,70.4,126.71,0.33,2,4,9,0.18,14,17,7,10,17,9.09,11,N
14896,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
14897,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
14898,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14899,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14900,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,0.5,1,2,5,0.18,7,10,5,8,11,14.29,7,N
14901,2,7,0,1,1,10,4,0.29,4,1,0.25,11,3,0.67,13,0,4,1,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,0.75,3,5,9,0.2,19,26,10,11,20,13.33,14,N
14902,3,5,0,1,0,8,3,0.27,4,1,0.33,10,1,0,10,0,3,1,13.33,9,1080,0.04,30,0.11,60,120,0.33,2,4,9,0.19,14,16,7,9,16,9.09,11,N
14903,3,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.17,7,9,5,7,12,14.29,7,N
14904,3,7,0,1,1,10,4,0.29,4,1,0.25,11,3,0.67,13,0,4,1,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,0.75,3,5,9,0.19,19,26,10,11,21,13.33,14,N
14905,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
14906,1,3,0,0,0,4,2,0.33,2,1,0.5,5,1,0,6,0,2,1,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,0.5,1,2,5,0.22,5,10,4,7,9,0,6,N
14907,2,3,1,2,0,4,2,0.22,2,1,0.5,6,1,0,7,0,1,0.5,16.73,5.5,506,0.03,23,0.18,28.11,92,0.5,1,2,6,0.15,11,12,8,8,13,22.22,9,N
14908,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14909,2,9,0,6,0,16,5,0.25,8,1,0.2,19,1,0,14,0,5,1,23.12,11.15,2875.94,0.09,57,0.09,159.77,257.83,0.2,4,8,16,0.2,29,28,13,10,25,30,20,N
14910,2,3,1,1,0,4,2,0.25,2,1,0.5,6,1,0,7,0,1,0.5,14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,0.5,1,2,6,0.17,9,10,7,8,12,12.5,8,N
14911,2,7,1,1,1,10,4,0.29,4,1,0.25,12,3,0.67,13,0,3,0.75,19.62,10,1962.15,0.07,44,0.1,109.01,196.21,0.75,3,5,10,0.2,20,24,11,11,20,13.33,14,N
14912,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14913,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14914,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14915,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14916,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14917,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14918,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14919,1,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.22,10,9,5,6,9,16.67,6,N
14920,2,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.18,10,9,5,6,11,16.67,6,N
14921,1,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.22,10,9,5,6,9,16.67,6,N
14922,1,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.22,10,9,5,6,9,16.67,6,N
14923,1,3,0,1,1,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.2,10,9,5,6,10,28.57,6,N
14924,0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,1,1,13,3,117,0.01,13,0.33,6.5,39,1,0,0,2,0.2,6,7,4,4,5,0,3,N
14925,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,11.07,3,99.66,0.01,10,0.33,5.54,33.22,1,0,0,2,0.25,4,6,4,6,4,0,2,N
14926,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,N
14927,2,3,0,0,1,4,2,0.25,2,1,0.5,5,1,0,8,0,2,1,16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,0.5,1,2,5,0.14,9,11,7,7,14,11.11,8,N
14928,2,3,0,1,0,4,2,0.25,2,1,0.5,5,1,0,7,0,2,1,16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,0.5,1,2,5,0.15,9,11,7,7,13,12.5,8,N
14929,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,11.41,2.5,71.32,0.01,9,0.4,3.96,28.53,1,0,0,2,0.25,4,5,4,5,4,0,2,N
14930,2,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.18,10,9,5,6,11,16.67,6,N
14931,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,1,1,16.51,4.8,380.39,0.03,25,0.21,21.13,79.25,1,0,0,2,0.14,12,13,5,4,7,0,4,N
14932,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,N
14933,1,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.22,10,9,5,6,9,16.67,6,N
14934,1,3,0,1,0,4,2,0.33,2,1,0.5,6,1,0,5,0,2,1,10.95,6,394.38,0.02,19,0.17,21.91,65.73,0.5,1,2,6,0.22,10,9,5,6,9,16.67,6,N
14935,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,2,0.25,3,4,3,4,4,0,2,N
14936,2,7,0,0,0,12,4,0.16,6,1,0.25,16,1,0,25,0,4,1,29.71,7,1456,0.07,52,0.14,80.89,208,0.25,3,6,14,0.13,18,34,9,7,31,0,25,Y
14937,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
14938,16,17,1,10,18,28,9,0.21,12,3,0.33,33,4,0.38,33,0,9,1,27.52,37.13,37936.51,0.34,185,0.03,2107.58,1021.86,0.44,8,14,26,0.11,81,104,24,22,79,45.9,43,N
14939,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,1,0,5,0,5,1,0,0,N
14940,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,1,0,5,0,5,1,0,0,N
14941,20,23,4,20,34,38,12,0.14,16,7,0.58,47,7,0.55,65,0,10,0.83,41.17,45.26,84328.48,0.62,303,0.02,4684.92,1863.37,0.58,11,19,37,0.08,139,164,43,28,144,45.38,85,N
14942,9,11,3,11,19,20,6,0.11,10,5,0.83,24,1,0,42,0,6,1,62.46,18.79,22051.63,0.39,203,0.05,1225.09,1173.62,0.17,5,10,20,0.07,84,119,38,17,85,41.67,53,N
14943,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14944,15,23,4,19,32,38,12,0.14,16,7,0.58,47,8,0.64,69,0,12,1,57.17,33.33,63520.6,0.64,305,0.03,3528.92,1905.62,0.67,11,19,37,0.09,136,169,51,25,141,42.5,88,N
14945,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
14946,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,1,0,5,0,5,1,0,0,N
14947,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,1,0,5,0,5,1,0,0,N
14948,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14949,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
14950,1,5,0,0,0,8,3,1.5,2,1,0.33,7,1,0,2,1,3,1,13.29,4.5,269.08,0.02,18,0.22,14.95,59.79,0.33,3,4,6,0.6,6,12,4,6,5,0,2,N
14951,1,7,0,0,0,10,4,1.33,2,1,0.25,9,1,0,3,1,4,1,16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,0.25,4,5,7,0.67,8,15,5,6,6,0,3,N
14952,1,1,0,0,1,0,1,0.5,0,1,1,1,1,0,2,2,1,1,16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,1,0,0,2,0.14,6,10,6,7,7,33.33,2,N
14953,4,7,0,1,7,12,4,0.2,6,1,0.25,14,1,0,19,0,4,1,19.4,13,3278.25,0.08,55,0.08,182.12,252.17,0.25,3,6,12,0.12,22,33,11,13,33,29.63,20,Y
14954,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,0,2,N
14955,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,1,0,5,0,5,1,0,0,N
14956,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,1,0,5,0,5,1,0,0,N
14957,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
14958,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,0,2,N
14959,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,0,2,N
14960,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,0,2,N
14961,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,0,2,N
14962,14,33,12,16,15,46,18,0.23,18,9,0.5,66,5,0.24,64,0,14,0.78,51.8,33.46,57985.2,0.58,280,0.03,3221.4,1733.15,0.28,14,23,50,0.16,114,166,46,27,111,32.63,80,Y
14963,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
14964,0,1,0,0,3,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.14,1,3,1,3,7,60,2,N
14965,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14966,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
14967,0,1,0,0,1,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,33.33,2,N
14968,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14969,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,6.97,2,27.86,0,6,0.5,1.55,13.93,1,0,0,4,0.25,1,5,1,4,4,0,2,N
14970,0,1,2,0,1,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,4,0.17,3,6,3,5,6,33.33,2,N
14971,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,0,2,N
14972,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,0,2,N
14973,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,0,2,N
14974,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,0,2,N
14975,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,0,2,N
14976,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,4,0.2,3,6,3,5,5,0,2,N
14977,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,0,2,N
14978,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,0,2,N
14979,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,0,2,N
14980,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
14981,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
14982,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
14983,1,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,N
14984,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
14985,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.5,0,1,0,1,2,0,0,N
14986,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,0.25,2,5,2,5,4,0,2,N
14987,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,6.97,2,27.86,0,6,0.5,1.55,13.93,1,0,0,4,0.25,1,5,1,4,4,0,2,N
14988,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14989,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.17,3,8,3,7,6,0,2,N
14990,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,6.97,2,27.86,0,6,0.5,1.55,13.93,1,0,0,4,0.25,1,5,1,4,4,0,2,N
14991,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
14992,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14993,4,19,10,1,4,20,10,0.29,2,1,0.1,31,10,1,34,0,2,0.2,49.41,11.7,6763.77,0.19,119,0.09,375.76,578.1,1,9,10,23,0.23,52,67,20,9,44,12.82,35,N
14994,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14995,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
14996,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
14997,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,3,0.25,2,6,2,6,4,0,2,N
14998,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,0,2,N
14999,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
15000,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,0,2,N
15001,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.25,2,4,2,4,4,0,2,N
15002,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,0,2,N
15003,0,1,0,1,1,0,1,0.5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.25,1,0,1,0,4,66.67,2,N
15004,2,3,0,1,0,4,2,0.25,2,1,0.5,5,1,0,7,0,2,1,12.44,4.9,298.63,0.02,17,0.2,16.59,60.94,0.5,1,2,5,0.17,7,10,5,7,12,12.5,8,N
15005,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
15006,2,3,1,1,0,4,2,0.29,2,2,1,5,1,0,6,1,2,1,10.88,6.3,431.75,0.02,18,0.16,23.99,68.53,0.5,1,2,5,0.18,7,11,5,9,11,14.29,7,N
15007,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
15008,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,0,2,N
15009,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
15010,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,0,2,N
15011,0,1,0,0,3,0,1,0.25,0,1,1,1,1,0,4,0,1,1,0,0,0,0,3,0,0,4.75,1,0,0,2,0.13,3,0,3,0,8,42.86,4,N
15012,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
15013,3,3,0,2,1,4,2,0.29,2,1,0.5,5,1,0,5,0,2,1,10.33,4.5,209.28,0.02,14,0.22,11.63,46.51,0.5,1,2,5,0.15,6,8,4,6,13,37.5,7,N
15014,3,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,1,0.5,13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,0.5,1,2,5,0.17,6,8,5,6,12,14.29,7,N
15015,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,0,2,N
15016,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
15017,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.2,0,6,0,6,5,0,2,N
15018,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
15019,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.25,1,6,1,6,4,0,2,N
15020,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,N
15021,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,3,0.25,2,6,2,6,4,0,2,N
15022,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,3,0.2,2,7,2,6,5,0,2,N
15023,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,3,0.25,2,6,2,6,4,0,2,N
15024,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,2,1,1,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,1,0,0,3,0.2,3,7,3,7,5,0,2,N
15025,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,3,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,1,0,0,3,0.17,4,8,4,7,6,0,2,N
15026,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,0,2,N
15027,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,N
15028,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,0,2,N
15029,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,0,2,N
15030,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,1,1,1,10.8,3.33,120,0.01,12,0.3,6.67,36,1,0,0,3,0.2,4,8,3,5,5,0,3,N
15031,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,0,2,N
15032,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,2,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.17,4,6,4,5,6,0,3,N
15033,0,1,0,3,1,0,1,0.25,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0.17,1,0,1,0,6,80,4,N
15034,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.25,1,6,1,6,4,0,2,N
